date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:31:42	430722/430722	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:05%20GMT	https://www.xbox.com/en-US/	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/index.html	(from )
18:31:42	156/156	---M-Z	200	added ('OK')	text/plain	etag:%22f95f3404866d81:0%22	https://www.xbox.com/robots.txt		(from )
18:31:42	7621/7621	---M--	200	added ('OK')	image/jpeg	etag:%220x8D772BAB3E6FCBA%22	https://compass-ssl.xbox.com/assets/16/9a/169a7ffe-c2c7-463a-a77c-21239c9ac388.jpg?n=Xbox_Sharing_Xbox-2019-White-on-Green_200x200.jpg	C:/My%20Web%20Sites/xbox/compass-ssl.xbox.com/assets/16/9a/169a7ffe-c2c7-463a-a77c-21239c9ac388c179.jpg	(from https://www.xbox.com/en-US/)
18:31:43	376424/376424	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA3976820A43B2	https://assets-www.xbox.com/xbox-web/static/js/aam_at-xbox-1.10.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/aam_at-xbox-1.10.js	(from https://www.xbox.com/en-US/)
18:31:43	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:%22808705b151d51:0%22	https://ajax.aspnetcdn.com/ajax/jQuery/jquery-3.4.1.min.js	C:/My%20Web%20Sites/xbox/ajax.aspnetcdn.com/ajax/jQuery/jquery-3.4.1.min.js	(from https://www.xbox.com/en-US/)
18:31:43	1531/1531	---M-Z	200	added ('OK')	text/css	etag:0x8D6EEC3A2D67C35	https://statics-marketingsites-wcus-ms-com.akamaized.net/statics/override.css	C:/My%20Web%20Sites/xbox/statics-marketingsites-wcus-ms-com.akamaized.net/statics/override.css	(from https://www.xbox.com/en-US/)
18:31:43	830260/830260	---M-Z	200	added ('OK')	text/css	etag:0x8DA396BD9EB2B94	https://assets-www.xbox.com/xbox-web/static/css/mwf/west-european/green/mwf-main.min.css	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/css/mwf/west-european/green/mwf-main.min.css	(from https://www.xbox.com/en-US/)
18:31:44	380815/380815	---M-Z	200	added ('OK')	text/css	etag:0x8DA396BD88CA377	https://assets-www.xbox.com/xbox-web/static/css/vendors~client~dcaClient.dd1bfdc4.chunk.css	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/css/vendors_client_dcaClient.dd1bfdc4.chunk.css	(from https://www.xbox.com/en-US/)
18:31:44	30748/30748	---M-Z	200	added ('OK')	text/css	etag:0x8DA39C98A9F9386	https://assets-www.xbox.com/xbox-web/static/css/23.f877de25.chunk.css	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/css/23.f877de25.chunk.css	(from https://www.xbox.com/en-US/)
18:31:44	143960/143960	---M-Z	200	added ('OK')	text/css	etag:0x8DA398A7AA8B1FF	https://assets-www.xbox.com/xbox-web/static/css/client.5b6e9dfd.css	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/css/client.5b6e9dfd.css	(from https://www.xbox.com/en-US/)
18:31:44	2164/2164	---M-Z	200	added ('OK')	text/css	etag:0x8DA396BD877BDB0	https://assets-www.xbox.com/xbox-web/static/css/vendors~ContentPage.1abed5da.chunk.css	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/css/vendors_ContentPage.1abed5da.chunk.css	(from https://www.xbox.com/en-US/)
18:31:45	214719/214719	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA39C98CD29779	https://assets-www.xbox.com/xbox-web/static/js/vendors~microsoft~client~dcaClient.59e07577.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/vendors_microsoft_client_dcaClient.59e07577.chunk.js	(from https://www.xbox.com/en-US/)
18:31:45	211146/211146	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA39C98CC181EB	https://assets-www.xbox.com/xbox-web/static/js/vendors~framework~client~dcaClient.79686e11.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/vendors_framework_client_dcaClient.79686e11.chunk.js	(from https://www.xbox.com/en-US/)
18:31:45	23605/23605	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA39D49F8F6345	https://assets-www.xbox.com/xbox-web/static/js/vendors~framework~client.85c0a71c.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/vendors_framework_client.85c0a71c.chunk.js	(from https://www.xbox.com/en-US/)
18:31:45	796611/796611	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA397682C14F5E	https://assets-www.xbox.com/xbox-web/static/js/vendors~client~dcaClient.7957a735.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/vendors_client_dcaClient.7957a735.chunk.js	(from https://www.xbox.com/en-US/)
18:31:46	177/177	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA39C98BF84F85	https://assets-www.xbox.com/xbox-web/static/js/23.ecb95b3e.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/23.ecb95b3e.chunk.js	(from https://www.xbox.com/en-US/)
18:31:46	1780080/1780080	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA3976822347D9	https://assets-www.xbox.com/xbox-web/static/js/client.3e31a60e.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/client.3e31a60e.js	(from https://www.xbox.com/en-US/)
18:31:46	75920/75920	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA39C98CB3C779	https://assets-www.xbox.com/xbox-web/static/js/vendors~ContentPage.dea9755f.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/vendors_ContentPage.dea9755f.chunk.js	(from https://www.xbox.com/en-US/)
18:31:46	52227/52227	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA39D49FA1D842	https://assets-www.xbox.com/xbox-web/static/js/vendors~microsoft~game-stream.b73c2271.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/vendors_microsoft_game-stream.b73c2271.chunk.js	(from https://www.xbox.com/en-US/)
18:31:47	47161/47161	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA397681B3C684	https://assets-www.xbox.com/xbox-web/static/js/0.583077e6.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/0.583077e6.chunk.js	(from https://www.xbox.com/en-US/)
18:31:47	787095/787095	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA39D49F957D3D	https://assets-www.xbox.com/xbox-web/static/js/vendors~dev-tools~game-stream.7162b773.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/vendors_dev-tools_game-stream.7162b773.chunk.js	(from https://www.xbox.com/en-US/)
18:31:47	12811/12811	---M-Z	200	added ('OK')	text/css	etag:0x8DA3976812FAD6D	https://assets-www.xbox.com/xbox-web/static/css/vendors~game-stream~play-root-component.5cd341c1.chunk.css	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/css/vendors_game-stream_play-root-component.5cd341c1.chunk.css	(from https://www.xbox.com/en-US/)
18:31:47	50560/50560	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA39D49F92BE59	https://assets-www.xbox.com/xbox-web/static/js/vendors~game-stream~play-root-component.19e14906.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/vendors_game-stream_play-root-component.19e14906.chunk.js	(from https://www.xbox.com/en-US/)
18:31:47	72149/72149	---M-Z	200	added ('OK')	text/css	etag:0x8DA39D49D90B134	https://assets-www.xbox.com/xbox-web/static/css/game-stream.b8aacfe4.chunk.css	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/css/game-stream.b8aacfe4.chunk.css	(from https://www.xbox.com/en-US/)
18:31:48	667646/667646	---M-Z	200	added ('OK')	application/x-javascript	etag:0x8DA39D49EEAA5B6	https://assets-www.xbox.com/xbox-web/static/js/game-stream.242c8784.chunk.js	C:/My%20Web%20Sites/xbox/assets-www.xbox.com/xbox-web/static/js/game-stream.242c8784.chunk.js	(from https://www.xbox.com/en-US/)
18:31:48	148712/148712	---M-Z	200	added ('OK')	application/javascript	etag:0x8D7F091233067FD	https://assets.xbox.com/xbcservicewebwww-2005-04161-0-0-main-rolling/minified/shell/js/legacylayout.min.js	C:/My%20Web%20Sites/xbox/assets.xbox.com/xbcservicewebwww-2005-04161-0-0-main-rolling/minified/shell/js/legacylayout.min.js	(from https://www.xbox.com/en-US/)
18:31:48	92163/92163	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ad9e826dca7053caa710b5479e63f037:1652793455.804104%22	https://assets.adobedtm.com/launch-ENbcb8955aa2f84046af210e3226cdda04.min.js	C:/My%20Web%20Sites/xbox/assets.adobedtm.com/launch-ENbcb8955aa2f84046af210e3226cdda04.min.js	(from https://www.xbox.com/en-US/)
18:31:49	186880/186880	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2019%20May%202022%2022:33:12%20GMT	https://www.xbox.com/en-US/home/js/allHeroes2.js	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/home/js/allHeroes2.js	(from https://www.xbox.com/en-US/)
18:31:49	576455/576455	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2019%20May%202022%2022:33:12%20GMT	https://www.xbox.com/en-US/home/js/allContent2.js	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/home/js/allContent2.js	(from https://www.xbox.com/en-US/)
18:31:49	146274/146274	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2019%20May%202022%2022:33:13%20GMT	https://www.xbox.com/en-US/home/js/contentPop2.js	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/home/js/contentPop2.js	(from https://www.xbox.com/en-US/)
18:31:50	0/0	---M--	302	error ('Redirect')	text/html	date:Thu,%2019%20May%202022%2022:33:12%20GMT	https://c.xbox.com/c.gif	C:/My%20Web%20Sites/xbox/c.xbox.com/c.1c.delayed	(from https://www.xbox.com/en-US/)
18:31:50	0/0	---M--	302	error ('Redirect')	text/html	date:Thu,%2019%20May%202022%2022:33:13%20GMT	https://c.bing.com/c.gif?ctsa=mr&CtsSyncId=C59B3D4BF194468C999431E8903E6ADB&RedC=c.xbox.com&MXFR=1877D7F4DF5B63742F2AC65DDB5B62CA	C:/My%20Web%20Sites/xbox/c.bing.com/c.1de600.delayed	(from https://www.xbox.com/en-US/)
18:31:50	42/42	---M--	200	added ('OK')	image/gif	etag:%2277ff271ea49d81:0%22	https://c.xbox.com/c.gif?ctsa=mr&CtsSyncId=C59B3D4BF194468C999431E8903E6ADB&MUID=1877D7F4DF5B63742F2AC65DDB5B62CA	C:/My%20Web%20Sites/xbox/c.xbox.com/cd07d.gif	(from https://www.xbox.com/en-US/)
18:31:51	536154/536154	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:14%20GMT	https://www.xbox.com/en-US/xbox-game-pass?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/xbox-game-passc42b.html	(from https://www.xbox.com/en-US/)
18:31:51	492538/492538	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:14%20GMT	https://www.xbox.com/en-US/xbox-game-pass/games?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/xbox-game-pass/gamesc42b.html	(from https://www.xbox.com/en-US/)
18:31:52	478146/478146	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:15%20GMT	https://www.xbox.com/en-US/xbox-game-pass/pc-game-pass?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/xbox-game-pass/pc-game-passc42b.html	(from https://www.xbox.com/en-US/)
18:31:52	466455/466455	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:15%20GMT	https://www.xbox.com/en-US/xbox-game-pass/cloud-gaming?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/xbox-game-pass/cloud-gamingc42b.html	(from https://www.xbox.com/en-US/)
18:31:52	492807/492807	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:16%20GMT	https://www.xbox.com/en-US/live/gold?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/live/goldc42b.html	(from https://www.xbox.com/en-US/)
18:31:53	426014/426014	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:16%20GMT	https://www.xbox.com/en-US/games/all-games?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/games/all-gamesc42b.html	(from https://www.xbox.com/en-US/)
18:31:53	414025/414025	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:17%20GMT	https://www.xbox.com/en-US/games/optimized?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/games/optimizedc42b.html	(from https://www.xbox.com/en-US/)
18:31:53	443420/443420	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:17%20GMT	https://www.xbox.com/en-US/games/backward-compatibility?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/games/backward-compatibilityc42b.html	(from https://www.xbox.com/en-US/)
18:31:54	425844/425844	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:17%20GMT	https://www.xbox.com/en-US/games/all-games?cat=pcgames?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/games/all-gamesea62.html	(from https://www.xbox.com/en-US/)
18:31:54	420969/420969	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:17%20GMT	https://www.xbox.com/en-us/pc-gaming?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-us/pc-gamingc42b.html	(from https://www.xbox.com/en-US/)
18:31:54	472421/472421	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:18%20GMT	https://www.xbox.com/en-US/promotions/sales/sales-and-specials?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/promotions/sales/sales-and-specialsc42b.html	(from https://www.xbox.com/en-US/)
18:31:55	458197/458197	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:18%20GMT	https://www.xbox.com/en-US/consoles?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/consolesc42b.html	(from https://www.xbox.com/en-US/)
18:31:55	686010/686010	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:19%20GMT	https://www.xbox.com/en-US/consoles/xbox-series-x?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/consoles/xbox-series-xc42b.html	(from https://www.xbox.com/en-US/)
18:31:56	676924/676924	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:19%20GMT	https://www.xbox.com/en-US/consoles/xbox-series-s?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/consoles/xbox-series-sc42b.html	(from https://www.xbox.com/en-US/)
18:31:56	493948/493948	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:20%20GMT	https://www.xbox.com/en-US/xbox-all-access?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/xbox-all-accessc42b.html	(from https://www.xbox.com/en-US/)
18:31:57	389497/389497	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:20%20GMT	https://www.xbox.com/en-US/consoles/all-consoles?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/consoles/all-consolesc42b.html	(from https://www.xbox.com/en-US/)
18:31:57	524044/524044	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:21%20GMT	https://www.xbox.com/en-US/consoles/help-me-choose?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/consoles/help-me-choosec42b.html	(from https://www.xbox.com/en-US/)
18:31:59	440365/440365	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:22%20GMT	https://www.xbox.com/en-US/where-to-buy?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/where-to-buyc42b.html	(from https://www.xbox.com/en-US/)
18:31:59	400280/400280	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:22%20GMT	https://www.xbox.com/en-US/accessories?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/accessoriesc42b.html	(from https://www.xbox.com/en-US/)
18:31:59	420799/420799	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:23%20GMT	https://www.xbox.com/en-US/pc-gaming?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/pc-gamingc42b-2.html	(from https://www.xbox.com/en-US/)
18:32:00	715153/715153	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:23%20GMT	https://www.xbox.com/en-US/play?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/playc42b.html	(from https://www.xbox.com/en-US/)
18:32:00	508889/508889	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:24%20GMT	https://www.xbox.com/en-US/community?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/communityc42b.html	(from https://www.xbox.com/en-US/)
18:32:01	385719/385719	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:24%20GMT	https://www.xbox.com/en-US/community/esports?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/community/esportsc42b.html	(from https://www.xbox.com/en-US/)
18:32:01	447966/447966	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:25%20GMT	https://www.xbox.com/en-US/community/sustainability?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/community/sustainabilityc42b.html	(from https://www.xbox.com/en-US/)
18:32:02	442943/442943	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:25%20GMT	https://www.xbox.com/en-US/community/for-everyone/responsible-gaming?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/community/for-everyone/responsible-gamingc42b.html	(from https://www.xbox.com/en-US/)
18:32:02	437268/437268	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:25%20GMT	https://www.xbox.com/en-US/community/for-everyone/accessibility?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/community/for-everyone/accessibilityc42b.html	(from https://www.xbox.com/en-US/)
18:32:02	437896/437896	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:26%20GMT	https://www.xbox.com/en-US/legal/community-standards?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/legal/community-standardsc42b.html	(from https://www.xbox.com/en-US/)
18:32:03	407221/407221	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:26%20GMT	https://www.xbox.com/en-US/apps/xbox-app-for-mobile?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/apps/xbox-app-for-mobilec42b.html	(from https://www.xbox.com/en-US/)
18:32:03	421824/421824	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:27%20GMT	https://www.xbox.com/en-US/apps/xbox-app-for-pc?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/apps/xbox-app-for-pcc42b.html	(from https://www.xbox.com/en-US/)
18:32:04	408541/408541	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:27%20GMT	https://www.xbox.com/en-US/apps/xbox-game-pass-mobile-app?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/apps/xbox-game-pass-mobile-appc42b.html	(from https://www.xbox.com/en-US/)
18:32:04	443816/443816	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:27%20GMT	https://www.xbox.com/en-US/apps/family-settings-app?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/apps/family-settings-appc42b.html	(from https://www.xbox.com/en-US/)
18:32:04	373953/373953	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:28%20GMT	https://www.xbox.com/en-US/entertainment/console-apps?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/entertainment/console-appsc42b.html	(from https://www.xbox.com/en-US/)
18:32:05	397059/397059	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:28%20GMT	https://www.xbox.com/en-US/developers?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/developersc42b.html	(from https://www.xbox.com/en-US/)
18:32:06	419501/419501	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:29%20GMT	https://www.xbox.com/en-US/developers/id?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/developers/idc42b.html	(from https://www.xbox.com/en-US/)
18:32:06	436602/436602	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:30%20GMT	https://www.xbox.com/en-US/developers/creators-program?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/developers/creators-programc42b.html	(from https://www.xbox.com/en-US/)
18:32:07	398197/398197	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:30%20GMT	https://www.xbox.com/en-US/designed-for-xbox?xr=shellnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/designed-for-xboxc42b.html	(from https://www.xbox.com/en-US/)
18:32:07	724275/724275	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:31%20GMT	https://www.xbox.com/en-us/games/store/xbox-game-pass-ultimate/cfq7ttc0khs0?icid=CNavAllXboxGamePassUltimate	C:/My%20Web%20Sites/xbox/www.xbox.com/en-us/games/store/xbox-game-pass-ultimate/cfq7ttc0khs060ee.html	(from https://www.xbox.com/en-US/)
18:32:08	975218/975218	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:31%20GMT	https://www.xbox.com/en-us/games/store/pc-game-pass/cfq7ttc0kgq8?icid=CNavAllPCGamePass	C:/My%20Web%20Sites/xbox/www.xbox.com/en-us/games/store/pc-game-pass/cfq7ttc0kgq85bee.html	(from https://www.xbox.com/en-US/)
18:32:08	837184/837184	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Dec%202021%2002:21:00%20GMT	https://mwf-service.akamaized.net/mwf/css/bundle/1.57.8/west-european/green/mwf-main.min.css	C:/My%20Web%20Sites/xbox/mwf-service.akamaized.net/mwf/css/bundle/1.57.8/west-european/green/mwf-main.min.css	(from https://www.xbox.com/en-US/)
18:32:08	60361/60361	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20May%202022%2022:33:32%20GMT	https://www.xbox.com/en-US/global-shares/templates/CSS/xbox-MWF-2021.css	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/global-shares/templates/CSS/xbox-MWF-2021.css	(from https://www.xbox.com/en-US/)
18:32:08	18801/18801	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20May%202022%2022:33:32%20GMT	https://www.xbox.com/en-US/home/css/oct2017HP.css	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/home/css/oct2017HP.css	(from https://www.xbox.com/en-US/)
18:32:09	225/225	---M--	200	added ('OK')	image/png	etag:%220x8D46CA3BAE7F59A%22	https://compass-ssl.xbox.com/assets/84/37/84377d06-b16a-4248-a1c1-adb2c8e705ca.png?n=image_small_40x40_blank.png	C:/My%20Web%20Sites/xbox/compass-ssl.xbox.com/assets/84/37/84377d06-b16a-4248-a1c1-adb2c8e705cacf5a.png	(from https://www.xbox.com/en-US/)
18:32:09	935/935	---M--	200	added ('OK')	image/png	etag:%220x8D3542A04179AE3%22	https://compass-ssl.xbox.com/assets/8d/52/8d52e1db-777a-4ba5-954e-cbcb56e5dd8e.png?n=Clear-space_8x3.png	C:/My%20Web%20Sites/xbox/compass-ssl.xbox.com/assets/8d/52/8d52e1db-777a-4ba5-954e-cbcb56e5dd8ecb24.png	(from https://www.xbox.com/en-US/)
18:32:09	376434/376434	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Dec%202021%2001:04:53%20GMT	https://mwf-service.akamaized.net/mwf/js/bundle/1.58.2/mwf-auto-init-main.var.min.js	C:/My%20Web%20Sites/xbox/mwf-service.akamaized.net/mwf/js/bundle/1.58.2/mwf-auto-init-main.var.min.js	(from https://www.xbox.com/en-US/)
18:32:09	2760/2760	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2019%20May%202022%2022:33:33%20GMT	https://www.xbox.com/en-US/home/js/oct2017HP.js	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/home/js/oct2017HP.js	(from https://www.xbox.com/en-US/)
18:32:10	458197/458197	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:34%20GMT	https://www.xbox.com/en-US/consoles?xr=footnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/consoles85e5.html	(from https://www.xbox.com/en-US/)
18:32:10	118445/118445	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20May%202022%2022:33:34%20GMT	https://www.xbox.com/en-US/xbox.com/	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/xbox.com/index.html	(from https://www.xbox.com/en-US/)
18:32:11	453932/453932	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:34%20GMT	https://www.xbox.com/en-US/games?xr=footnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/games85e5.html	(from https://www.xbox.com/en-US/)
18:32:12	536154/536154	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:35%20GMT	https://www.xbox.com/en-US/xbox-game-pass?xr=footnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/xbox-game-pass85e5.html	(from https://www.xbox.com/en-US/)
18:32:13	400280/400280	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:36%20GMT	https://www.xbox.com/en-US/accessories?xr=footnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/accessories85e5.html	(from https://www.xbox.com/en-US/)
18:32:13	437896/437896	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:37%20GMT	https://www.xbox.com/en-US/legal/community-standards?xr=footnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/legal/community-standards85e5.html	(from https://www.xbox.com/en-US/)
18:32:13	397059/397059	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:37%20GMT	https://www.xbox.com/en-US/developers?xr=footnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/developers85e5.html	(from https://www.xbox.com/en-US/)
18:32:14	419501/419501	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20May%202022%2022:33:37%20GMT	https://www.xbox.com/en-US/developers/id?xr=footnav	C:/My%20Web%20Sites/xbox/www.xbox.com/en-US/developers/id85e5.html	(from https://www.xbox.com/en-US/)
